rank,count,expert_bytes,cumulative_bytes,tensor_base,expert_idx,tensor
1,112,8257536,8257536,0x0,356,blk.8.ffn_down_exps.weight
2,104,8257536,16515072,0x0,101,blk.8.ffn_down_exps.weight
3,101,7798784,24313856,0x0,244,blk.25.ffn_down_exps.weight
4,90,7798784,32112640,0x0,213,blk.26.ffn_down_exps.weight
5,80,7798784,39911424,0x0,26,blk.4.ffn_down_exps.weight
6,91,7798784,47710208,0x0,154,blk.24.ffn_down_exps.weight
7,87,8257536,55967744,0x0,127,blk.10.ffn_down_exps.weight
8,79,8257536,64225280,0x0,34,blk.6.ffn_down_exps.weight
9,81,8257536,72482816,0x0,153,blk.10.ffn_down_exps.weight
10,79,7798784,80281600,0x0,52,blk.25.ffn_down_exps.weight
11,77,8257536,88539136,0x0,246,blk.10.ffn_down_exps.weight
12,77,7798784,96337920,0x0,82,blk.23.ffn_down_exps.weight
13,71,8257536,104595456,0x0,14,blk.7.ffn_down_exps.weight
14,78,8257536,112852992,0x0,15,blk.15.ffn_down_exps.weight
15,76,8257536,121110528,0x0,304,blk.15.ffn_down_exps.weight
16,72,7798784,128909312,0x0,270,blk.23.ffn_down_exps.weight
17,72,7798784,136708096,0x0,159,blk.58.ffn_down_exps.weight
18,67,7798784,144506880,0x0,274,blk.26.ffn_down_exps.weight
19,69,7798784,152305664,0x0,153,blk.24.ffn_down_exps.weight
20,69,7798784,160104448,0x0,378,blk.24.ffn_down_exps.weight
21,62,8257536,168361984,0x0,288,blk.7.ffn_down_exps.weight
22,60,8257536,176619520,0x0,84,blk.6.ffn_down_exps.weight
23,64,7798784,184418304,0x0,246,blk.23.ffn_down_exps.weight
24,63,8257536,192675840,0x0,241,blk.8.ffn_down_exps.weight
25,54,7798784,200474624,0x0,79,blk.4.ffn_down_exps.weight
26,59,8257536,208732160,0x0,235,blk.7.ffn_down_exps.weight
27,62,7798784,216530944,0x0,12,blk.58.ffn_down_exps.weight
28,57,8257536,224788480,0x0,356,blk.6.ffn_down_exps.weight
29,61,7798784,232587264,0x0,121,blk.58.ffn_down_exps.weight
30,60,8257536,240844800,0x0,44,blk.8.ffn_down_exps.weight
31,60,7798784,248643584,0x0,101,blk.24.ffn_down_exps.weight
32,56,8257536,256901120,0x0,8,blk.7.ffn_down_exps.weight
33,56,8257536,265158656,0x0,84,blk.7.ffn_down_exps.weight
34,111,4702208,269860864,0x0,110,blk.14.ffn_up_exps.weight
35,94,4702208,274563072,0x0,272,blk.14.ffn_up_exps.weight
36,103,4702208,279265280,0x0,5,blk.48.ffn_up_exps.weight
37,111,5619712,284884992,0x0,110,blk.14.ffn_gate_exps.weight
38,97,4702208,289587200,0x0,330,blk.31.ffn_up_exps.weight
39,94,5619712,295206912,0x0,272,blk.14.ffn_gate_exps.weight
40,103,5619712,300826624,0x0,5,blk.48.ffn_gate_exps.weight
41,85,4702208,305528832,0x0,25,blk.33.ffn_up_exps.weight
42,82,4702208,310231040,0x0,246,blk.30.ffn_up_exps.weight
43,97,5619712,315850752,0x0,330,blk.31.ffn_gate_exps.weight
44,83,4702208,320552960,0x0,340,blk.48.ffn_up_exps.weight
45,73,4702208,325255168,0x0,33,blk.54.ffn_up_exps.weight
46,73,4702208,329957376,0x0,257,blk.31.ffn_up_exps.weight
47,75,4702208,334659584,0x0,175,blk.34.ffn_up_exps.weight
48,75,4702208,339361792,0x0,246,blk.34.ffn_up_exps.weight
49,72,4702208,344064000,0x0,37,blk.32.ffn_up_exps.weight
50,71,4702208,348766208,0x0,371,blk.31.ffn_up_exps.weight
51,85,5619712,354385920,0x0,25,blk.33.ffn_gate_exps.weight
52,82,5619712,360005632,0x0,246,blk.30.ffn_gate_exps.weight
53,70,4702208,364707840,0x0,263,blk.33.ffn_up_exps.weight
54,83,5619712,370327552,0x0,340,blk.48.ffn_gate_exps.weight
55,64,4702208,375029760,0x0,213,blk.28.ffn_up_exps.weight
56,64,4702208,379731968,0x0,305,blk.29.ffn_up_exps.weight
57,68,4702208,384434176,0x0,115,blk.53.ffn_up_exps.weight
58,65,4702208,389136384,0x0,354,blk.32.ffn_up_exps.weight
59,60,4702208,393838592,0x0,286,blk.14.ffn_up_exps.weight
60,73,5619712,399458304,0x0,33,blk.54.ffn_gate_exps.weight
61,61,4702208,404160512,0x0,20,blk.54.ffn_up_exps.weight
62,57,4702208,408862720,0x0,132,blk.14.ffn_up_exps.weight
63,73,5619712,414482432,0x0,257,blk.31.ffn_gate_exps.weight
64,60,4702208,419184640,0x0,204,blk.30.ffn_up_exps.weight
65,63,4702208,423886848,0x0,132,blk.53.ffn_up_exps.weight
66,75,5619712,429506560,0x0,175,blk.34.ffn_gate_exps.weight
67,75,5619712,435126272,0x0,246,blk.34.ffn_gate_exps.weight
68,59,4702208,439828480,0x0,130,blk.29.ffn_up_exps.weight
69,72,5619712,445448192,0x0,37,blk.32.ffn_gate_exps.weight
70,71,5619712,451067904,0x0,371,blk.31.ffn_gate_exps.weight
71,57,4702208,455770112,0x0,124,blk.28.ffn_up_exps.weight
72,60,4702208,460472320,0x0,360,blk.33.ffn_up_exps.weight
73,57,4702208,465174528,0x0,363,blk.29.ffn_up_exps.weight
74,60,4702208,469876736,0x0,289,blk.34.ffn_up_exps.weight
75,57,4702208,474578944,0x0,245,blk.54.ffn_up_exps.weight
76,70,5619712,480198656,0x0,263,blk.33.ffn_gate_exps.weight
77,57,4702208,484900864,0x0,92,blk.32.ffn_up_exps.weight
78,64,5619712,490520576,0x0,213,blk.28.ffn_gate_exps.weight
79,64,5619712,496140288,0x0,305,blk.29.ffn_gate_exps.weight
80,68,5619712,501760000,0x0,115,blk.53.ffn_gate_exps.weight
81,65,5619712,507379712,0x0,354,blk.32.ffn_gate_exps.weight
82,56,4702208,512081920,0x0,67,blk.34.ffn_up_exps.weight
83,60,5619712,517701632,0x0,286,blk.14.ffn_gate_exps.weight
84,52,4702208,522403840,0x0,138,blk.28.ffn_up_exps.weight
85,53,4702208,527106048,0x0,353,blk.32.ffn_up_exps.weight
86,61,5619712,532725760,0x0,20,blk.54.ffn_gate_exps.weight
87,51,4702208,537427968,0x0,185,blk.30.ffn_up_exps.weight
88,57,5619712,543047680,0x0,132,blk.14.ffn_gate_exps.weight
89,60,5619712,548667392,0x0,204,blk.30.ffn_gate_exps.weight
90,63,5619712,554287104,0x0,132,blk.53.ffn_gate_exps.weight
91,50,4702208,558989312,0x0,363,blk.30.ffn_up_exps.weight
92,59,5619712,564609024,0x0,130,blk.29.ffn_gate_exps.weight
93,49,4702208,569311232,0x0,217,blk.29.ffn_up_exps.weight
94,50,4702208,574013440,0x0,270,blk.32.ffn_up_exps.weight
95,51,4702208,578715648,0x0,241,blk.33.ffn_up_exps.weight
96,57,5619712,584335360,0x0,124,blk.28.ffn_gate_exps.weight
97,60,5619712,589955072,0x0,360,blk.33.ffn_gate_exps.weight
98,57,5619712,595574784,0x0,363,blk.29.ffn_gate_exps.weight
99,60,5619712,601194496,0x0,289,blk.34.ffn_gate_exps.weight
100,57,5619712,606814208,0x0,245,blk.54.ffn_gate_exps.weight
101,50,4702208,611516416,0x0,123,blk.34.ffn_up_exps.weight
102,49,4702208,616218624,0x0,284,blk.52.ffn_up_exps.weight
103,48,4702208,620920832,0x0,246,blk.32.ffn_up_exps.weight
104,48,4702208,625623040,0x0,42,blk.31.ffn_up_exps.weight
105,57,5619712,631242752,0x0,92,blk.32.ffn_gate_exps.weight
106,46,4702208,635944960,0x0,200,blk.28.ffn_up_exps.weight
107,45,4702208,640647168,0x0,55,blk.30.ffn_up_exps.weight
108,56,5619712,646266880,0x0,67,blk.34.ffn_gate_exps.weight
109,52,5619712,651886592,0x0,138,blk.28.ffn_gate_exps.weight
110,53,5619712,657506304,0x0,353,blk.32.ffn_gate_exps.weight
111,45,4702208,662208512,0x0,33,blk.52.ffn_up_exps.weight
112,43,4702208,666910720,0x0,92,blk.29.ffn_up_exps.weight
113,43,4702208,671612928,0x0,350,blk.29.ffn_up_exps.weight
114,44,4702208,676315136,0x0,186,blk.31.ffn_up_exps.weight
115,42,4702208,681017344,0x0,32,blk.28.ffn_up_exps.weight
116,45,4702208,685719552,0x0,298,blk.53.ffn_up_exps.weight
117,51,5619712,691339264,0x0,185,blk.30.ffn_gate_exps.weight
118,43,4702208,696041472,0x0,175,blk.31.ffn_up_exps.weight
119,42,4702208,700743680,0x0,312,blk.54.ffn_up_exps.weight
120,50,5619712,706363392,0x0,363,blk.30.ffn_gate_exps.weight
121,49,5619712,711983104,0x0,217,blk.29.ffn_gate_exps.weight
122,41,4702208,716685312,0x0,62,blk.29.ffn_up_exps.weight
123,41,4702208,721387520,0x0,116,blk.29.ffn_up_exps.weight
124,42,4702208,726089728,0x0,288,blk.32.ffn_up_exps.weight
125,50,5619712,731709440,0x0,270,blk.32.ffn_gate_exps.weight
126,51,5619712,737329152,0x0,241,blk.33.ffn_gate_exps.weight
127,41,4702208,742031360,0x0,259,blk.30.ffn_up_exps.weight
128,42,4702208,746733568,0x0,169,blk.52.ffn_up_exps.weight
129,38,4702208,751435776,0x0,18,blk.14.ffn_up_exps.weight
130,50,5619712,757055488,0x0,123,blk.34.ffn_gate_exps.weight
131,49,5619712,762675200,0x0,284,blk.52.ffn_gate_exps.weight
132,48,5619712,768294912,0x0,246,blk.32.ffn_gate_exps.weight
133,48,5619712,773914624,0x0,42,blk.31.ffn_gate_exps.weight
134,41,4702208,778616832,0x0,51,blk.48.ffn_up_exps.weight
135,37,4702208,783319040,0x0,10,blk.14.ffn_up_exps.weight
136,46,5619712,788938752,0x0,200,blk.28.ffn_gate_exps.weight
137,41,4702208,793640960,0x0,95,blk.34.ffn_up_exps.weight
138,41,4702208,798343168,0x0,334,blk.53.ffn_up_exps.weight
139,40,4702208,803045376,0x0,172,blk.52.ffn_up_exps.weight
140,36,4702208,807747584,0x0,66,blk.14.ffn_up_exps.weight
141,39,4702208,812449792,0x0,167,blk.52.ffn_up_exps.weight
142,45,5619712,818069504,0x0,55,blk.30.ffn_gate_exps.weight
143,37,4702208,822771712,0x0,227,blk.29.ffn_up_exps.weight
144,39,4702208,827473920,0x0,21,blk.48.ffn_up_exps.weight
145,39,4702208,832176128,0x0,58,blk.34.ffn_up_exps.weight
146,45,5619712,837795840,0x0,33,blk.52.ffn_gate_exps.weight
147,43,5619712,843415552,0x0,92,blk.29.ffn_gate_exps.weight
148,43,5619712,849035264,0x0,350,blk.29.ffn_gate_exps.weight
149,37,4702208,853737472,0x0,91,blk.31.ffn_up_exps.weight
150,44,5619712,859357184,0x0,186,blk.31.ffn_gate_exps.weight
151,34,4702208,864059392,0x0,187,blk.14.ffn_up_exps.weight
152,34,4702208,868761600,0x0,370,blk.14.ffn_up_exps.weight
153,36,4702208,873463808,0x0,86,blk.30.ffn_up_exps.weight
154,42,5619712,879083520,0x0,32,blk.28.ffn_gate_exps.weight
155,45,5619712,884703232,0x0,298,blk.53.ffn_gate_exps.weight
156,37,4702208,889405440,0x0,141,blk.33.ffn_up_exps.weight
157,35,4702208,894107648,0x0,48,blk.28.ffn_up_exps.weight
158,36,4702208,898809856,0x0,21,blk.32.ffn_up_exps.weight
159,43,5619712,904429568,0x0,175,blk.31.ffn_gate_exps.weight
160,42,5619712,910049280,0x0,312,blk.54.ffn_gate_exps.weight
161,35,4702208,914751488,0x0,170,blk.30.ffn_up_exps.weight
162,36,4702208,919453696,0x0,126,blk.52.ffn_up_exps.weight
163,36,4702208,924155904,0x0,214,blk.33.ffn_up_exps.weight
164,41,5619712,929775616,0x0,62,blk.29.ffn_gate_exps.weight
165,41,5619712,935395328,0x0,116,blk.29.ffn_gate_exps.weight
166,42,5619712,941015040,0x0,288,blk.32.ffn_gate_exps.weight
167,34,4702208,945717248,0x0,226,blk.29.ffn_up_exps.weight
168,41,5619712,951336960,0x0,259,blk.30.ffn_gate_exps.weight
169,34,4702208,956039168,0x0,284,blk.54.ffn_up_exps.weight
170,42,5619712,961658880,0x0,169,blk.52.ffn_gate_exps.weight
171,34,4702208,966361088,0x0,116,blk.30.ffn_up_exps.weight
172,32,4702208,971063296,0x0,185,blk.14.ffn_up_exps.weight
173,35,4702208,975765504,0x0,92,blk.52.ffn_up_exps.weight
174,35,4702208,980467712,0x0,27,blk.33.ffn_up_exps.weight
175,35,4702208,985169920,0x0,180,blk.33.ffn_up_exps.weight
176,38,5619712,990789632,0x0,18,blk.14.ffn_gate_exps.weight
177,35,4702208,995491840,0x0,183,blk.48.ffn_up_exps.weight
178,34,4702208,1000194048,0x0,91,blk.32.ffn_up_exps.weight
179,33,4702208,1004896256,0x0,240,blk.30.ffn_up_exps.weight
180,41,5619712,1010515968,0x0,51,blk.48.ffn_gate_exps.weight
181,37,5619712,1016135680,0x0,10,blk.14.ffn_gate_exps.weight
182,34,4702208,1020837888,0x0,147,blk.33.ffn_up_exps.weight
183,41,5619712,1026457600,0x0,95,blk.34.ffn_gate_exps.weight
184,41,5619712,1032077312,0x0,334,blk.53.ffn_gate_exps.weight
185,40,5619712,1037697024,0x0,172,blk.52.ffn_gate_exps.weight
186,34,4702208,1042399232,0x0,223,blk.34.ffn_up_exps.weight
