rank,count,expert_bytes,cumulative_bytes,tensor_base,expert_idx,tensor
1,20,4702208,4702208,0x0,78,blk.16.ffn_up_exps.weight
2,20,4702208,9404416,0x0,78,blk.16.ffn_gate_exps.weight
3,20,4702208,14106624,0x0,275,blk.8.ffn_gate_exps.weight
4,20,4702208,18808832,0x0,5,blk.23.ffn_up_exps.weight
5,20,4702208,23511040,0x0,5,blk.23.ffn_gate_exps.weight
6,19,4702208,28213248,0x0,3,blk.20.ffn_up_exps.weight
7,19,4702208,32915456,0x0,3,blk.20.ffn_gate_exps.weight
8,17,4702208,37617664,0x0,302,blk.28.ffn_up_exps.weight
9,16,4702208,42319872,0x0,333,blk.33.ffn_up_exps.weight
10,16,4702208,47022080,0x0,218,blk.34.ffn_up_exps.weight
11,16,4702208,51724288,0x0,187,blk.28.ffn_up_exps.weight
12,16,4702208,56426496,0x0,328,blk.11.ffn_up_exps.weight
13,16,4702208,61128704,0x0,328,blk.11.ffn_gate_exps.weight
14,16,4702208,65830912,0x0,169,blk.24.ffn_up_exps.weight
15,16,4702208,70533120,0x0,169,blk.24.ffn_gate_exps.weight
16,16,4702208,75235328,0x0,186,blk.43.ffn_up_exps.weight
17,15,5619712,80855040,0x0,30,blk.6.ffn_up_exps.weight
18,15,5619712,86474752,0x0,30,blk.6.ffn_gate_exps.weight
19,15,4702208,91176960,0x0,61,blk.31.ffn_up_exps.weight
20,15,4702208,95879168,0x0,334,blk.41.ffn_up_exps.weight
21,15,4702208,100581376,0x0,103,blk.23.ffn_up_exps.weight
22,15,4702208,105283584,0x0,103,blk.23.ffn_gate_exps.weight
23,15,4702208,109985792,0x0,46,blk.15.ffn_up_exps.weight
24,15,4702208,114688000,0x0,46,blk.15.ffn_gate_exps.weight
25,15,4702208,119390208,0x0,109,blk.25.ffn_up_exps.weight
26,15,4702208,124092416,0x0,109,blk.25.ffn_gate_exps.weight
27,14,5619712,129712128,0x0,273,blk.59.ffn_up_exps.weight
28,14,5619712,135331840,0x0,273,blk.59.ffn_gate_exps.weight
29,14,5619712,140951552,0x0,301,blk.31.ffn_gate_exps.weight
30,14,5619712,146571264,0x0,99,blk.39.ffn_gate_exps.weight
31,14,5619712,152190976,0x0,266,blk.4.ffn_up_exps.weight
32,14,5619712,157810688,0x0,266,blk.4.ffn_gate_exps.weight
33,14,5619712,163430400,0x0,283,blk.9.ffn_up_exps.weight
34,14,5619712,169050112,0x0,215,blk.30.ffn_gate_exps.weight
35,14,4702208,173752320,0x0,321,blk.15.ffn_up_exps.weight
36,14,4702208,178454528,0x0,321,blk.15.ffn_gate_exps.weight
37,14,4702208,183156736,0x0,359,blk.17.ffn_up_exps.weight
38,14,4702208,187858944,0x0,359,blk.17.ffn_gate_exps.weight
39,14,4702208,192561152,0x0,35,blk.30.ffn_up_exps.weight
40,14,4702208,197263360,0x0,202,blk.54.ffn_up_exps.weight
41,14,4702208,201965568,0x0,301,blk.31.ffn_up_exps.weight
42,14,4702208,206667776,0x0,20,blk.35.ffn_up_exps.weight
43,14,4702208,211369984,0x0,99,blk.39.ffn_up_exps.weight
44,14,4702208,216072192,0x0,133,blk.42.ffn_up_exps.weight
45,14,4702208,220774400,0x0,283,blk.9.ffn_gate_exps.weight
46,14,4702208,225476608,0x0,173,blk.20.ffn_up_exps.weight
47,14,4702208,230178816,0x0,173,blk.20.ffn_gate_exps.weight
48,14,4702208,234881024,0x0,127,blk.11.ffn_up_exps.weight
49,14,4702208,239583232,0x0,127,blk.11.ffn_gate_exps.weight
50,14,4702208,244285440,0x0,175,blk.17.ffn_up_exps.weight
51,14,4702208,248987648,0x0,175,blk.17.ffn_gate_exps.weight
52,14,4702208,253689856,0x0,215,blk.30.ffn_up_exps.weight
53,14,4702208,258392064,0x0,205,blk.53.ffn_up_exps.weight
54,13,5623808,264015872,0x0,53,blk.59.ffn_up_exps.weight
55,13,5623808,269639680,0x0,53,blk.59.ffn_gate_exps.weight
56,13,5619712,275259392,0x0,90,blk.5.ffn_up_exps.weight
57,13,5619712,280879104,0x0,90,blk.5.ffn_gate_exps.weight
58,13,5619712,286498816,0x0,94,blk.37.ffn_gate_exps.weight
59,13,5619712,292118528,0x0,322,blk.32.ffn_gate_exps.weight
60,13,5619712,297738240,0x0,84,blk.43.ffn_gate_exps.weight
61,13,5619712,303357952,0x0,34,blk.7.ffn_up_exps.weight
62,13,5619712,308977664,0x0,31,blk.9.ffn_up_exps.weight
63,13,5619712,314597376,0x0,217,blk.30.ffn_gate_exps.weight
64,13,5619712,320217088,0x0,156,blk.7.ffn_up_exps.weight
65,13,5619712,325836800,0x0,358,blk.6.ffn_up_exps.weight
66,13,5619712,331456512,0x0,358,blk.6.ffn_gate_exps.weight
67,13,5619712,337076224,0x0,342,blk.32.ffn_gate_exps.weight
68,13,4702208,341778432,0x0,364,blk.25.ffn_up_exps.weight
69,13,4702208,346480640,0x0,364,blk.25.ffn_gate_exps.weight
70,13,4702208,351182848,0x0,314,blk.38.ffn_up_exps.weight
71,13,4702208,355885056,0x0,5,blk.1.ffn_up_exps.weight
72,13,4702208,360587264,0x0,5,blk.1.ffn_gate_exps.weight
73,13,4702208,365289472,0x0,221,blk.50.ffn_up_exps.weight
74,13,4702208,369991680,0x0,253,blk.10.ffn_up_exps.weight
75,13,4702208,374693888,0x0,253,blk.10.ffn_gate_exps.weight
76,13,4702208,379396096,0x0,127,blk.23.ffn_up_exps.weight
77,13,4702208,384098304,0x0,127,blk.23.ffn_gate_exps.weight
78,13,4702208,388800512,0x0,121,blk.24.ffn_up_exps.weight
79,13,4702208,393502720,0x0,121,blk.24.ffn_gate_exps.weight
80,13,4702208,398204928,0x0,237,blk.24.ffn_gate_exps.weight
81,13,4702208,402907136,0x0,34,blk.25.ffn_up_exps.weight
82,13,4702208,407609344,0x0,145,blk.25.ffn_up_exps.weight
83,13,4702208,412311552,0x0,34,blk.25.ffn_gate_exps.weight
84,13,4702208,417013760,0x0,145,blk.25.ffn_gate_exps.weight
85,13,4702208,421715968,0x0,303,blk.29.ffn_up_exps.weight
86,13,4702208,426418176,0x0,288,blk.34.ffn_up_exps.weight
87,13,4702208,431120384,0x0,94,blk.37.ffn_up_exps.weight
88,13,4702208,435822592,0x0,94,blk.18.ffn_up_exps.weight
89,13,4702208,440524800,0x0,94,blk.18.ffn_gate_exps.weight
90,13,4702208,445227008,0x0,322,blk.32.ffn_up_exps.weight
91,13,4702208,449929216,0x0,84,blk.43.ffn_up_exps.weight
92,13,4702208,454631424,0x0,34,blk.7.ffn_gate_exps.weight
93,13,4702208,459333632,0x0,31,blk.9.ffn_gate_exps.weight
94,13,4702208,464035840,0x0,238,blk.20.ffn_up_exps.weight
95,13,4702208,468738048,0x0,238,blk.20.ffn_gate_exps.weight
96,13,4702208,473440256,0x0,294,blk.26.ffn_up_exps.weight
97,13,4702208,478142464,0x0,294,blk.26.ffn_gate_exps.weight
98,13,4702208,482844672,0x0,217,blk.30.ffn_up_exps.weight
99,13,4702208,487546880,0x0,248,blk.1.ffn_up_exps.weight
100,13,4702208,492249088,0x0,248,blk.1.ffn_gate_exps.weight
101,13,4702208,496951296,0x0,156,blk.7.ffn_gate_exps.weight
102,13,4702208,501653504,0x0,377,blk.16.ffn_up_exps.weight
103,13,4702208,506355712,0x0,377,blk.16.ffn_gate_exps.weight
104,13,4702208,511057920,0x0,314,blk.39.ffn_up_exps.weight
105,13,4702208,515760128,0x0,251,blk.52.ffn_up_exps.weight
106,13,4702208,520462336,0x0,362,blk.19.ffn_up_exps.weight
107,13,4702208,525164544,0x0,362,blk.19.ffn_gate_exps.weight
108,13,4702208,529866752,0x0,342,blk.32.ffn_up_exps.weight
109,13,4702208,534568960,0x0,274,blk.7.ffn_gate_exps.weight
110,13,4702208,539271168,0x0,247,blk.26.ffn_up_exps.weight
111,13,4702208,543973376,0x0,247,blk.26.ffn_gate_exps.weight
112,13,4702208,548675584,0x0,243,blk.37.ffn_up_exps.weight
113,13,4702208,553377792,0x0,177,blk.25.ffn_up_exps.weight
114,13,4702208,558080000,0x0,177,blk.25.ffn_gate_exps.weight
115,12,5619712,563699712,0x0,64,blk.35.ffn_gate_exps.weight
116,12,5619712,569319424,0x0,239,blk.43.ffn_gate_exps.weight
117,12,5619712,574939136,0x0,349,blk.35.ffn_gate_exps.weight
118,12,5619712,580558848,0x0,236,blk.29.ffn_gate_exps.weight
119,12,5619712,586178560,0x0,270,blk.29.ffn_gate_exps.weight
120,12,5619712,591798272,0x0,53,blk.31.ffn_gate_exps.weight
121,12,5619712,597417984,0x0,363,blk.32.ffn_gate_exps.weight
122,12,5619712,603037696,0x0,258,blk.4.ffn_up_exps.weight
123,12,5619712,608657408,0x0,258,blk.4.ffn_gate_exps.weight
124,12,5619712,614277120,0x0,132,blk.5.ffn_up_exps.weight
125,12,5619712,619896832,0x0,132,blk.5.ffn_gate_exps.weight
126,12,5619712,625516544,0x0,80,blk.33.ffn_gate_exps.weight
127,12,5619712,631136256,0x0,273,blk.43.ffn_gate_exps.weight
128,12,5619712,636755968,0x0,348,blk.3.ffn_up_exps.weight
129,12,5619712,642375680,0x0,348,blk.3.ffn_gate_exps.weight
130,12,5619712,647995392,0x0,67,blk.5.ffn_up_exps.weight
131,12,5619712,653615104,0x0,67,blk.5.ffn_gate_exps.weight
132,12,5619712,659234816,0x0,148,blk.6.ffn_up_exps.weight
133,12,5619712,664854528,0x0,148,blk.6.ffn_gate_exps.weight
134,12,5619712,670474240,0x0,237,blk.8.ffn_up_exps.weight
135,12,5619712,676093952,0x0,83,blk.28.ffn_gate_exps.weight
136,12,5619712,681713664,0x0,113,blk.59.ffn_up_exps.weight
137,12,5619712,687333376,0x0,113,blk.59.ffn_gate_exps.weight
138,12,5619712,692953088,0x0,124,blk.37.ffn_gate_exps.weight
139,12,5619712,698572800,0x0,128,blk.46.ffn_gate_exps.weight
140,12,5619712,704192512,0x0,326,blk.58.ffn_up_exps.weight
141,12,5619712,709812224,0x0,326,blk.58.ffn_gate_exps.weight
142,12,5619712,715431936,0x0,353,blk.4.ffn_up_exps.weight
143,12,5619712,721051648,0x0,353,blk.4.ffn_gate_exps.weight
144,12,5619712,726671360,0x0,176,blk.14.ffn_gate_exps.weight
145,12,5619712,732291072,0x0,131,blk.3.ffn_up_exps.weight
146,12,5619712,737910784,0x0,131,blk.3.ffn_gate_exps.weight
147,12,5619712,743530496,0x0,130,blk.4.ffn_up_exps.weight
148,12,5619712,749150208,0x0,130,blk.4.ffn_gate_exps.weight
149,12,5619712,754769920,0x0,151,blk.5.ffn_up_exps.weight
150,12,5619712,760389632,0x0,151,blk.5.ffn_gate_exps.weight
151,12,5619712,766009344,0x0,322,blk.14.ffn_gate_exps.weight
152,12,5619712,771629056,0x0,327,blk.29.ffn_gate_exps.weight
153,12,5619712,777248768,0x0,85,blk.36.ffn_gate_exps.weight
154,12,5619712,782868480,0x0,101,blk.43.ffn_gate_exps.weight
155,12,5619712,788488192,0x0,340,blk.38.ffn_gate_exps.weight
156,12,5619712,794107904,0x0,321,blk.30.ffn_gate_exps.weight
157,12,5619712,799727616,0x0,247,blk.31.ffn_gate_exps.weight
158,12,5619712,805347328,0x0,351,blk.3.ffn_up_exps.weight
159,12,5619712,810967040,0x0,351,blk.3.ffn_gate_exps.weight
160,12,5619712,816586752,0x0,128,blk.28.ffn_gate_exps.weight
161,12,4702208,821288960,0x0,381,blk.9.ffn_gate_exps.weight
162,12,4702208,825991168,0x0,285,blk.31.ffn_up_exps.weight
163,12,4702208,830693376,0x0,64,blk.35.ffn_up_exps.weight
164,12,4702208,835395584,0x0,243,blk.41.ffn_up_exps.weight
165,12,4702208,840097792,0x0,239,blk.43.ffn_up_exps.weight
166,12,4702208,844800000,0x0,349,blk.35.ffn_up_exps.weight
167,12,4702208,849502208,0x0,123,blk.13.ffn_up_exps.weight
168,12,4702208,854204416,0x0,123,blk.13.ffn_gate_exps.weight
169,12,4702208,858906624,0x0,341,blk.14.ffn_up_exps.weight
170,12,4702208,863608832,0x0,333,blk.25.ffn_up_exps.weight
171,12,4702208,868311040,0x0,333,blk.25.ffn_gate_exps.weight
172,12,4702208,873013248,0x0,276,blk.28.ffn_up_exps.weight
173,12,4702208,877715456,0x0,323,blk.55.ffn_up_exps.weight
174,12,4702208,882417664,0x0,73,blk.18.ffn_up_exps.weight
175,12,4702208,887119872,0x0,73,blk.18.ffn_gate_exps.weight
176,12,4702208,891822080,0x0,237,blk.24.ffn_up_exps.weight
177,12,4702208,896524288,0x0,236,blk.29.ffn_up_exps.weight
178,12,4702208,901226496,0x0,270,blk.29.ffn_up_exps.weight
179,12,4702208,905928704,0x0,53,blk.31.ffn_up_exps.weight
180,12,4702208,910630912,0x0,363,blk.32.ffn_up_exps.weight
181,12,4702208,915333120,0x0,282,blk.29.ffn_up_exps.weight
182,12,4702208,920035328,0x0,315,blk.31.ffn_up_exps.weight
183,12,4702208,924737536,0x0,80,blk.33.ffn_up_exps.weight
184,12,4702208,929439744,0x0,273,blk.43.ffn_up_exps.weight
185,12,4702208,934141952,0x0,237,blk.8.ffn_gate_exps.weight
186,12,4702208,938844160,0x0,257,blk.10.ffn_up_exps.weight
187,12,4702208,943546368,0x0,257,blk.10.ffn_gate_exps.weight
188,12,4702208,948248576,0x0,196,blk.15.ffn_up_exps.weight
189,12,4702208,952950784,0x0,196,blk.15.ffn_gate_exps.weight
190,12,4702208,957652992,0x0,253,blk.17.ffn_up_exps.weight
191,12,4702208,962355200,0x0,83,blk.28.ffn_up_exps.weight
192,12,4702208,967057408,0x0,348,blk.48.ffn_up_exps.weight
193,12,4702208,971759616,0x0,236,blk.18.ffn_up_exps.weight
194,12,4702208,976461824,0x0,236,blk.18.ffn_gate_exps.weight
195,12,4702208,981164032,0x0,58,blk.25.ffn_up_exps.weight
196,12,4702208,985866240,0x0,58,blk.25.ffn_gate_exps.weight
197,12,4702208,990568448,0x0,124,blk.37.ffn_up_exps.weight
198,12,4702208,995270656,0x0,128,blk.46.ffn_up_exps.weight
199,12,4702208,999972864,0x0,176,blk.14.ffn_up_exps.weight
200,12,4702208,1004675072,0x0,256,blk.1.ffn_up_exps.weight
201,12,4702208,1009377280,0x0,256,blk.1.ffn_gate_exps.weight
202,12,4702208,1014079488,0x0,202,blk.13.ffn_up_exps.weight
203,12,4702208,1018781696,0x0,202,blk.13.ffn_gate_exps.weight
204,12,4702208,1023483904,0x0,322,blk.14.ffn_up_exps.weight
205,12,4702208,1028186112,0x0,120,blk.18.ffn_up_exps.weight
206,12,4702208,1032888320,0x0,120,blk.18.ffn_gate_exps.weight
207,12,4702208,1037590528,0x0,84,blk.21.ffn_up_exps.weight
208,12,4702208,1042292736,0x0,84,blk.21.ffn_gate_exps.weight
209,12,4702208,1046994944,0x0,327,blk.29.ffn_up_exps.weight
210,12,4702208,1051697152,0x0,319,blk.10.ffn_up_exps.weight
211,12,4702208,1056399360,0x0,319,blk.10.ffn_gate_exps.weight
212,12,4702208,1061101568,0x0,85,blk.36.ffn_up_exps.weight
213,12,4702208,1065803776,0x0,218,blk.30.ffn_up_exps.weight
